Pays,iso3,date,real_gdp_growth_qoq,gdp_level,final_consumption_expenditure,cpi_index,short_term_interest,trade_balance_usd_billion,reer_ic37_41_cpi
Slovenia,SVN,2010Q1,-0.046915119,8855.2,35877.9,93.79,0.6621355,-0.19470966,99.16563599999999
South Korea,KOR,2010Q1,2.342948248,334477300,1220456200,90.33858,2.8633333333,7.218328,82.056202
Spain,ESP,2010Q1,-0.089386807,258497,1155878,92.74974,0.6621355,-18.991248,101.046618
Sweden,SWE,2010Q1,1.768276192,855280,3323394,96.16531,0.2166666667,1.71432852,94.8139
Switzerland,CHE,2010Q1,1.209209971,157052.4,405854.6,101.7846,0.0949601258,5.464046,74.358064
Turkey,TUR,2010Q1,0.409568203,277009.7,1116444.4,68.16202,NA,-14.208058000000001,146.715988
USMCA,USMCA,2010Q1,0.53986,NA,NA,NA,NA,NA,NA
United Kingdom,GBR,2010Q1,0.839723453,395980,1819944,89.4,0.630413333333333,-34.426,83.18139
United States,USA,2010Q1,0.484500951,3602418,11294736.1,91.82084,0.2066666667,-149.923,81.044592
Australia,AUS,2010Q2,0.622565314,341595,1002744.1,NA,4.75,4.890461,103.693234
Austria,AUT,2010Q2,1.319243578,73233,293242.6,90.52924,0.6862715667,-1.6301161999999998,99.892852
Belgium,BEL,2010Q2,0.91266164,90639,371934.60000000003,92.11863,0.6862715667,4.164612,100.325986
Canada,CAN,2010Q2,0.523642872,407594,1780289,91.80933,0.4165,-1.31481491,113.116482
Chile,CHL,2010Q2,3.393417369,26801708.5,75870221.4,84.29865,NA,2.8134804,NA
Colombia,COL,2010Q2,1.632536179,131343393.8,423275387.7,85.26676,3.6966666667,0.40058118,NA
Costa Rica,CRI,2010Q2,1.231984945,4911886.4,15908202.9,82.19792,NA,-1.2475299,NA
Czechia,CZE,2010Q2,1.412769686,1010088,3823625,93.2,1.3057936508,1.412196,106.224182
Denmark,DNK,2010Q2,0.44248976,451394.1,1793698.8,93.3,1.2292387333,2.8380327,100.527764
EA20,EA20,2010Q2,0.930923,2405883.9,10127793.4,93.35,0.6862715667,NA,NA
Estonia,EST,2010Q2,1.595325314,3592.9,14356,89.62111,1.6433333333,-0.21908506,98.323562
European Union,EU27,2010Q2,0.997806,2752165.8,11557375.1,93.2,NA,-2.1502639999999995,100.96942777777778
Finland,FIN,2010Q2,2.862925984,47424,191166,91.89227,0.6862715667,0.24494134,99.362454
France,FRA,2010Q2,0.45989957,496996,2122997.3,94.91,0.6862715667,-20.265453,100.495376
G20,G20,2010Q2,1.46172,NA,NA,85.47327,NA,NA,NA
G7,G7,2010Q2,1.087687,NA,NA,92.72898,NA,-166.97491,NA
Germany,DEU,2010Q2,2.166683151,647996,2671233,93.19877,0.6862715667,44.58589,100.370802
Greece,GRC,2010Q2,-4.299674968,56508.5,277226.3,99.91795,0.6862715667,-8.749756,98.483124
Hungary,HUN,2010Q2,0.788890415,6750780.2,27227979,90.37749,5.9329,1.9548130000000001,112.0137
Iceland,ISL,2010Q2,4.565636285,424013.7,1719768.8,85.07388,7.6333333333,0.19904556,NA
Ireland,IRL,2010Q2,1.276904843,41528.2,147893.8,95.51218,0.6862715667,11.811641999999999,102.081496
Israel,ISR,2010Q2,1.62841726,223777,922095.7,93.57798,1.5395325593,-1.2324403,NA
Italy,ITA,2010Q2,0.675744876,403641.3,1785420.6,92.89027,0.6862715667,-9.591636000000001,100.120492
Japan,JPN,2010Q2,1.380053672,125529700,526618125,96.61491,0.39,15.677811,118.27531400000001
Latvia,LVA,2010Q2,-0.743272384,4400.2,19676.7,93.29514,2.1633333333,-0.4071239,97.169996
Lithuania,LTU,2010Q2,0.592936523,6804,31921.1,92.8611,1.556984127,-0.5087812,97.511292
Luxembourg,LUX,2010Q2,0.640693939,10534.9,28285.5,91.53,0.6862715667,-1.6271413000000001,100.215746
Mexico,MEX,2010Q2,1.086069172,3462245.9,11331586.2,83.02041,5.0266666667,-1.5941885,114.787084
Netherlands,NLD,2010Q2,0.918643562,161296,606685,91.6,0.6862715667,11.553849,100.381422
New Zealand,NZL,2010Q2,0.669011936,50254,211976,NA,2.8833333333,0.28613358,88.62056
Norway,NOR,2010Q2,-0.767578189,658424,2231667,92.1,2.52,NA,114.507304
OECD,OECD,2010Q2,1.10724228,NA,NA,91.3085,NA,-158.48698000000002,NA
OECDE,OECDE,2010Q2,1.127454,NA,NA,90.95656,NA,NA,NA
Poland,POL,2010Q2,1.468167662,358065.1,1605822.7,92.71469,3.8633333333,-3.856134,103.391004
Portugal,PRT,2010Q2,0.346541559,45038.5,215840.1,93.60251,0.6862715667,-7.360781,100.409344
Slovakia,SVK,2010Q2,1.249200743,17028.3,70272.1,92.01122,0.6862715667,-0.09672720299999998,99.230926
Slovenia,SVN,2010Q2,1.381333873,8978.4,37706.299999999996,95.39,0.6862715667,-0.2612917,98.67581
South Korea,KOR,2010Q2,1.615711536,343685500,1224437200,90.70226,2.47,11.201331,85.62184
Spain,ESP,2010Q2,0.123499239,274672,1163710,94.11359,0.6862715667,-18.844972,100.181842
Sweden,SWE,2010Q2,2.703863438,876952,3449935,96.37275,0.28,1.8465645,96.89937
Switzerland,CHE,2010Q2,0.783020673,158565.6,405187.39999999997,102.1021,0.0958646667,3.7434787000000003,76.294214
Turkey,TUR,2010Q2,3.247375036,287691.9,1201684.9,67.93945,NA,-15.28202,154.91802
USMCA,USMCA,2010Q2,0.946012,NA,NA,NA,NA,NA,NA
United Kingdom,GBR,2010Q2,1.142262078,394997,1879294,90.2,0.693813333333334,-34.43869,85.513188
United States,USA,2010Q2,0.967586118,3755370,11468670.899999999,91.96176,0.4233333333,-161.628,86.20661
Australia,AUS,2010Q3,0.702865125,346530,1005011.8,NA,4.8,6.739321,103.905322
Austria,AUT,2010Q3,1.184562959,73868.8,297699.8,90.61176,0.8749394,-1.3626682,99.772284
Belgium,BEL,2010Q3,0.39640661,91388.8,368042.89999999997,92.50514,0.8749394,4.017212,100.21570200000001
Canada,CAN,2010Q3,0.700042554,430749,1791275,92.36239,0.695,-4.4824065,110.474952
Chile,CHL,2010Q3,2.347382041,27399254.8,77449470.1,85.09402,2.4366666667,5.360585,NA
Colombia,COL,2010Q3,0.74082252,138321002.3,433314407.4,85.20966,3.4966666667,-1.0028953,NA
Costa Rica,CRI,2010Q3,1.652279456,5000929.2,16290439.1,82.55826,NA,-1.2761203,NA
Czechia,CZE,2010Q3,1.019990581,1015944,3846668,93,1.2286111111,1.289049,108.992822
Denmark,DNK,2010Q3,1.375300953,457997.7,1791560.2,93.9,1.1415530333,4.12194,100.160206
EA20,EA20,2010Q3,0.44369,2420751.1,10172660.2,93.42,0.8749394,NA,NA
Estonia,EST,2010Q3,1.571565288,3754,14152.7,90.64652,1.2833333333,-0.13554571,98.217636
European Union,EU27,2010Q3,0.48805,2759326.8,11622017,93.35,NA,9.748482,100.32726666666666
Finland,FIN,2010Q3,-0.491939756,46311,191100,92.23238,0.8749394,-0.40858916,99.208698
France,FRA,2010Q3,0.652495529,501514.9,2121798.2,94.79,0.8749394,-23.237998,100.350014
G20,G20,2010Q3,1.22101,NA,NA,86.14001,NA,NA,NA
G7,G7,2010Q3,0.871635,NA,NA,92.88103,NA,-173.82163,NA
Germany,DEU,2010Q3,0.96498893,659036,2723296,93.38535,0.8749394,47.87671,100.18678
Greece,GRC,2010Q3,-3.236544286,54985,271249.7,100.6499,0.8749394,-8.544131,98.45645999999999
Hungary,HUN,2010Q3,0.751033363,7009153.5,28000059,89.85936,6.1322666667,1.9455032,108.909936
Iceland,ISL,2010Q3,-2.113234171,435384,1722832.9,84.71351,6.4533333333,0.13622223,NA
Ireland,IRL,2010Q3,0.873858113,42151.1,147992.3,95.99517,0.8749394,14.257227,101.953736
Israel,ISR,2010Q3,1.067616414,226273,959469.2,94.72477,1.7464131078,-1.8107738,NA
Italy,ITA,2010Q3,0.265814967,401839.1,1813217.7,93.22298,0.8749394,-9.711551,99.989262
Japan,JPN,2010Q3,1.720682812,126336100,526305275,96.4113,0.3633333333,18.192732,125.505314
Latvia,LVA,2010Q3,-0.267695532,4576.7,20124,93.23971,1.4033333333,-0.5219032,96.951578
Lithuania,LTU,2010Q3,0.451706673,6957.4,32517.2,93.2093,1.6805772007,-0.7846669000000001,97.490042
Luxembourg,LUX,2010Q3,-1.280558019,10641.9,28099.3,92.24,0.8749394,-1.3262388,100.070502
Mexico,MEX,2010Q3,0.948204481,3511004.5,11580443.8,83.86911,4.9933333333,-0.49865250000000005,111.4322
Netherlands,NLD,2010Q3,0.088176903,161355,604975,92.05,0.8749394,17.027124999999998,100.249146
New Zealand,NZL,2010Q3,-0.238354947,50570,214563,NA,3.22,0.34642813,89.17274
Norway,NOR,2010Q3,-1.786741277,658446,2285311,92,2.66,NA,113.53002000000001
OECD,OECD,2010Q3,0.840153025,NA,NA,91.55762,NA,-152.60611,NA
OECDE,OECDE,2010Q3,0.657379,NA,NA,90.8504,NA,NA,NA
Poland,POL,2010Q3,1.157108242,363644,1647437.1,92.71469,3.8233333333,-4.82287,103.49076
Portugal,PRT,2010Q3,0.367278986,45216.9,212585.30000000002,93.74582,0.8749394,-6.150912,100.334692
Slovakia,SVK,2010Q3,1.154780412,18196.9,71572.3,92.01122,0.8749394,-0.5451477,99.099142
Slovenia,SVN,2010Q3,0.203203219,9005.9,38206.3,94.49,0.8749394,-0.16645161,98.65180600000001
South Korea,KOR,2010Q3,1.016767776,347423400,1249442900,92.06847,2.6233333333,11.655609,82.904126
Spain,ESP,2010Q3,-0.063075122,262797,1137467,93.9937,0.8749394,-16.367288000000002,100.09514
Sweden,SWE,2010Q3,1.907859426,896130,3406774,96.89294,0.4533333333,2.428095,99.439842
Switzerland,CHE,2010Q3,0.499275537,159298.9,407435.30000000005,101.3185,0.2010775452,4.5397334,80.603566
Turkey,TUR,2010Q3,2.853238017,298773,1309957.4,68.71846,NA,-18.762119,154.748008
USMCA,USMCA,2010Q3,0.783335,NA,NA,NA,NA,NA,NA
United Kingdom,GBR,2010Q3,0.587886968,409292,1908087,90.4,0.732526666666667,-36.840109999999996,87.49581
United States,USA,2010Q3,0.771084936,3793867,11552020.2,92.16174,0.3366666667,-165.619,84.86812
Australia,AUS,2010Q4,0.836473045,352108,1040193.4,NA,4.95,7.656336,108.848514
Austria,AUT,2010Q4,0.984583353,74764.2,307577.7,91.35448,1.0204693,-1.815963,100.005068
Belgium,BEL,2010Q4,0.577311661,92326.8,385298.2,93.1196,1.0204693,2.5899586,100.550984
Canada,CAN,2010Q4,1.121801791,436009,1835649,92.83645,0.9471666667,0.7725183000000001,109.60468399999999
Chile,CHL,2010Q4,1.189865358,30891736.2,82954301.2,85.34462,3.29,5.234348,NA
Colombia,COL,2010Q4,2.100688155,145469953,468360087.9,85.85413,3.4633333333,-0.44223689,NA
Costa Rica,CRI,2010Q4,0.69421912,5055759.5,17060239.7,84.11361,NA,-1.2015312,NA
Czechia,CZE,2010Q4,0.459352711,1012308,3982598,93.5,1.2144790765,1.9900761,109.776802
Denmark,DNK,2010Q4,-0.561470399,458126.1,1846827.2,94,1.2139011667,3.98449,100.38210000000001
EA20,EA20,2010Q4,0.593412,2524380.5,10481562.6,94.35,1.0204693,NA,NA
Estonia,EST,2010Q4,2.251200001,3872.8,15259,91.97956,1.1133333333,-0.08476555999999999,98.44819
European Union,EU27,2010Q4,0.601917,2801207.5,11994591.4,94.28,NA,7.8714528,101.66366444444445
Finland,FIN,2010Q4,2.152418619,50692,200918,93.21591,1.0204693,1.6107698,99.606752
France,FRA,2010Q4,0.617014165,503072.6,2210248.2,95.45,1.0204693,-24.407539,100.75544000000001
G20,G20,2010Q4,1.14635,NA,NA,87.16164,NA,NA,NA
G7,G7,2010Q4,0.353943,NA,NA,93.28503,NA,-158.17257,NA
Germany,DEU,2010Q4,0.655701956,666054,2789432,94.13169,1.0204693,53.99707,100.57522
Greece,GRC,2010Q4,-0.440131396,54328.6,271877.9,101.4432,1.0204693,-8.750837,98.789042
Hungary,HUN,2010Q4,-0.087636726,7621826.9,27915848,90.89563,5.9792333333,2.4017842,111.83038
Iceland,ISL,2010Q4,2.453581884,434729.6,1787585.4,85.68269,4.8166666667,0.15454179,NA
Ireland,IRL,2010Q4,-0.978477414,41899.6,154428,96.23666,1.0204693,14.621379000000001,102.688618
Israel,ISR,2010Q4,1.591649829,229066,960699.4,95.41284,1.9808336995,-3.2933187999999998,NA
Italy,ITA,2010Q4,0.858292283,434741.7,1843276.4,93.75529,1.0204693,-13.757479,100.377334
Japan,JPN,2010Q4,-0.855869282,133390000,534103225,96.20769,0.34,24.059292,125.010036
Latvia,LVA,2010Q4,1.04887386,4743.7,21042.6,93.93983,1,-0.6953062,97.10128800000001
Lithuania,LTU,2010Q4,1.629927451,7118,33516.7,94.3614,1.5862337663,-0.695561,97.784208
Luxembourg,LUX,2010Q4,0.811755708,10767,29910.8,92.76,1.0204693,-1.665762,100.297272
Mexico,MEX,2010Q4,0.824933957,3654936.8,11991579.4,85.48437,4.94,-0.6852644999999999,111.478276
Netherlands,NLD,2010Q4,0.86411091,162209,616609,91.82,1.0204693,16.126005,100.550614
New Zealand,NZL,2010Q4,-0.546691504,51272,221999,NA,3.1733333333,0.03455133000000001,89.761832
Norway,NOR,2010Q4,2.006978698,686825,2349658,93.3,2.55333333333333,NA,112.72167999999999
OECD,OECD,2010Q4,0.54675833,NA,NA,92.10735,NA,-140.18926,NA
OECDE,OECDE,2010Q4,0.704829,NA,NA,92.03168,NA,NA,NA
Poland,POL,2010Q4,0.819024502,368584.2,1650369.8,93.69149,3.8933333333,-5.285423000000001,104.82540999999999
Portugal,PRT,2010Q4,-0.452984015,46505,220894.6,94.58775,1.0204693,-7.496651,100.607174
Slovakia,SVK,2010Q4,0.669444191,17648.8,73520.9,92.50064,1.0204693,-0.040804490000000006,99.195362
Slovenia,SVN,2010Q4,0.473949002,9042.4,38496.6,94.9,1.0204693,-0.28833159,98.891566
South Korea,KOR,2010Q4,1.411558415,353874000,1288566000,91.97781,2.73,12.46948,82.877044
Spain,ESP,2010Q4,0.103438361,281179,1183975,95.95277,1.0204693,-18.608187,100.417796
Sweden,SWE,2010Q4,0.829477583,912942,3565940,98.21098,1.0666666667,3.7259103,101.670762
Switzerland,CHE,2010Q4,0.731705164,160712.7,412998,102.1384,0.2084289704,5.283445,81.56541
Turkey,TUR,2010Q4,3.029706238,312573.4,1340612.7,69.78529,NA,-23.491682,152.760776
USMCA,USMCA,2010Q4,0.599417,NA,NA,NA,NA,NA,NA
United Kingdom,GBR,2010Q4,0.050560497,415570,1936695,91.7,0.742343333333333,-40.64143,85.206384
United States,USA,2010Q4,0.525110261,3897315,11747692.4,92.47396,0.28,-158.195,81.054364
Australia,AUS,2011Q1,-0.291385717,358016,1023025.2,NA,4.9333333333,8.18788,109.902442
Austria,AUT,2011Q1,0.995853851,76784.4,294347.2,92.98895,1.0931699333,-3.2683934,99.858966
Belgium,BEL,2011Q1,0.686729357,93724.5,373467.2,94.66564,1.0931699333,2.2632101,100.45887
Canada,CAN,2011Q1,0.761595519,417217,1801963,94.33763,0.947,-0.9774854000000001,111.986518
Chile,CHL,2011Q1,1.165655654,29932265.2,80087003.2,86.42327,3.9133333333,3.3890205,NA
Colombia,COL,2011Q1,2.093139034,144963000.2,448284673,87.38783,3.51,0.5363981999999999,NA
Costa Rica,CRI,2011Q1,0.701838691,5158870.8,17376947.2,85.26667,NA,-1.5008639000000001,NA
Czechia,CZE,2011Q1,0.128974755,1013255,3759149,94.3,1.204352657,2.1022527,111.500642
Denmark,DNK,2011Q1,0.684030547,461957.8,1801124.4000000001,95.8,1.2544042333,5.301226,100.00221
EA20,EA20,2011Q1,0.950559,2410070.2,10235631.1,95.35,1.0931699333,NA,NA
Estonia,EST,2011Q1,2.574559772,4053.1,15381.8,93.26133,1.0931699333,-0.31127301,97.954006
European Union,EU27,2011Q1,0.991328,2759260.2,11743955.3,95.37,NA,-3.9043495999999998,101.20043444444444
Finland,FIN,2011Q1,0.420668602,47075,194142,94.64067,1.0931699333,-0.7247060000000001,99.279352
France,FRA,2011Q1,1.309156091,512794,2197911.4,96.45,1.0931699333,-31.896968,100.66615
G20,G20,2011Q1,0.88407,NA,NA,88.50239,NA,NA,NA
G7,G7,2011Q1,0.04636,NA,NA,94.62851,NA,-201.52052,NA
Germany,DEU,2011Q1,1.807904098,678714,2699767,95.06461,1.0931699333,51.865449999999996,100.409206
Greece,GRC,2011Q1,-3.579770275,52738.1,251169.30000000002,102.6516,1.0931699333,-8.71825,98.80055800000001
Hungary,HUN,2011Q1,1.210288513,6278508.5,27194814,92.96817,6.5671113,3.01676,113.058234
Iceland,ISL,2011Q1,-3.724102263,421678.7,1733826.6,86.72807,4.04,0.1383558,NA
Ireland,IRL,2011Q1,1.819079473,43170.3,150156.8,97.68565,1.0931699333,13.591537,102.599588
Israel,ISR,2011Q1,1.7454777400000001,234777,988894.2,96.10091,2.3520120649,-3.450036,NA
Italy,ITA,2011Q1,0.56666507,393063.9,1804211.4,94.79074,1.0931699333,-13.540825,100.29857200000001
Japan,JPN,2011Q1,-1.436039936,123923500,512954150,96.30949,0.3387166667,8.996963,124.371266
Latvia,LVA,2011Q1,-0.606616962,4090.4,19927.1,96.09258,0.8633333333,-0.6713977,97.419814
Lithuania,LTU,2011Q1,2.963253849,7469,32466.1,95.7548,1.385342713,-0.8130074,97.4472
Luxembourg,LUX,2011Q1,1.04976391,11104.7,29070.2,94.5,1.0931699333,-1.549754,100.180086
Mexico,MEX,2011Q1,0.699528002,3622638.9,11944988.4,86.38848,4.89,1.3450266,113.810304
Netherlands,NLD,2011Q1,1.101481718,163299,608347,93.46,1.0931699333,17.792109,100.433748
New Zealand,NZL,2011Q1,1.044423633,51700,217300,NA,3.0033333333,-0.21527974,88.697574
Norway,NOR,2011Q1,0.624369318,699693,2295112,93.4,2.60666666666667,NA,115.706548
OECD,OECD,2011Q1,0.294190106,NA,NA,93.42222,NA,-187.76374,NA
OECDE,OECDE,2011Q1,0.960628,NA,NA,93.09243,NA,NA,NA
Poland,POL,2011Q1,1.855091476,380196.6,1718812.5,95.8893,4.1466666667,-5.091501,105.190592
Portugal,PRT,2011Q1,-0.448863695,42767.5,208915.8,96.65774,1.0931699333,-7.033460999999999,100.525334
Slovakia,SVK,2011Q1,0.195819164,16413.5,69994.2,94.94775,1.0931699333,-0.31952400000000003,98.999058
Slovenia,SVN,2011Q1,0.571224984,9250.1,36937.6,94.12,1.0931699333,-0.23352657000000002,98.796224
South Korea,KOR,2011Q1,0.95476862,355795000,1310871700,94.07246,3.1366666667,11.264575,83.262944
Spain,ESP,2011Q1,-0.078812143,259859,1169246,96.08444,1.0931699333,-18.931853,100.346346
Sweden,SWE,2011Q1,0.888297765,920496,3449868,98.96733,1.6566666667,2.9514881,105.535746
Switzerland,CHE,2011Q1,0.064406168,161143.3,411600.6,102.8068,0.1484923715,6.065377,83.76967
Turkey,TUR,2011Q1,2.646446773,333410.5,1359855.5,70.87898,NA,-26.327488000000002,140.492046
USMCA,USMCA,2011Q1,-0.069051,NA,NA,NA,NA,NA,NA
United Kingdom,GBR,2011Q1,0.163973531,413067,1917594,92.6,0.79247,-37.44465,85.67882399999999
United States,USA,2011Q1,-0.237204897,3764835,11753319.7,94.28311,0.2833333333,-178.523,80.213784
Australia,AUS,2011Q2,1.207721498,367661,1064008.6,NA,4.9633333333,8.752367,111.823506
Austria,AUT,2011Q2,-0.05001875,76668.4,306865.5,93.53116,1.4116307667,-3.332881,100.13762
Belgium,BEL,2011Q2,0.252534746,94429.8,383996,95.50804,1.4116307667,1.7115931,100.916352
Canada,CAN,2011Q2,0.181517907,432644,1864893,94.65367,0.9518333333,-3.0001078999999997,110.435614
Chile,CHL,2011Q2,1.4368042,29967716.8,84347978,87.19685,5.31,3.252769,NA
Colombia,COL,2011Q2,1.547176002,149260782.7,472665474.3,88.02415,3.9066666667,0.83546175,NA
Costa Rica,CRI,2011Q2,2.045881754,5325733,17796431.7,86.45309,NA,-1.4507706,NA
Czechia,CZE,2011Q2,0.557824445,1021090,3862805,94.9,1.2082121212,2.2050844,112.002592
Denmark,DNK,2011Q2,0.949005566,463220.8,1840735.5,96.1,1.4586688667,3.692943,100.54936599999999
EA20,EA20,2011Q2,-0.007649,2481097.6,10379944.8,95.88,1.4116307667,NA,NA
Estonia,EST,2011Q2,1.415827951,4145.8,15656.1,94.03039,1.4116307667,-0.12965491,98.347712
European Union,EU27,2011Q2,0.101465,2856891.9,11919482.1,95.89,NA,-6.4420479,103.07922111111111
Finland,FIN,2011Q2,-0.248378128,49736,204673,95.14623,1.4116307667,-1.4242916,99.90159799999999
France,FRA,2011Q2,0.005747357,513560.1,2182442.4,96.91,1.4116307667,-32.44968,101.205248
G20,G20,2011Q2,0.93257,NA,NA,89.23881,NA,NA,NA
G7,G7,2011Q2,0.253731,NA,NA,95.30737,NA,-237.30200000000002,NA
Germany,DEU,2011Q2,0.271119001,682474,2764062,95.15791,1.4116307667,51.34022,100.926284
Greece,GRC,2011Q2,-1.852713092,51771.8,263562.9,103.254,1.4116307667,-8.795975,99.202782
Hungary,HUN,2011Q2,-0.182045245,6981509.5,28079203,93.56033,6.40930134,2.7359369,115.922296
Iceland,ISL,2011Q2,3.331292427,436565,1829314.4,88.67004,4,0.10812967899999999,NA
Ireland,IRL,2011Q2,0.974249265,43558.9,150438.6,98.0479,1.4116307667,13.414877,103.47461799999999
Israel,ISR,2011Q2,0.876698969,236948,997248.8,97.47707,3.1431722663,-3.6495782,NA
Italy,ITA,2011Q2,-0.238336236,414659.7,1834271.7,95.4419,1.4116307667,-10.982379,100.79081000000001
Japan,JPN,2011Q2,-0.637881901,121844700,520916800,96.30949,0.33238,-20.164476999999998,120.534104
Latvia,LVA,2011Q2,2.759372917,4770,20854.1,97.78678,0.77,-0.6889782,97.135068
Lithuania,LTU,2011Q2,1.951917276,7691.6,34531.9,97.3479,1.6229819627,-0.9519598,97.832288
Luxembourg,LUX,2011Q2,-0.672765347,11042.1,29714.7,94.75,1.4116307667,-1.7121652,100.495896
Mexico,MEX,2011Q2,0.304606043,3730887,12158937.5,85.74055,4.8833333333,-0.2667064,113.486434
Netherlands,NLD,2011Q2,-0.05897477,163885,624572,93.57,1.4116307667,19.347372999999997,100.840944
New Zealand,NZL,2011Q2,0.396929339,52555,224444,NA,2.6533333333,0.46706641,90.058142
Norway,NOR,2011Q2,-0.29633765,714650,2363801,93.4,2.75333333333333,NA,116.476986
OECD,OECD,2011Q2,0.349536095,NA,NA,94.04801,NA,-229.88674,NA
OECDE,OECDE,2011Q2,0.223742,NA,NA,93.68788,NA,NA,NA
Poland,POL,2011Q2,1.228876881,385912.3,1720579.8,96.5405,4.48,-6.46908,105.10741
Portugal,PRT,2011Q2,-0.701791342,44556.6,211386.6,96.7901,1.4116307667,-6.696447,100.881256
Slovakia,SVK,2011Q2,0.69004627,17864.3,71234.3,95.6207,1.4116307667,-0.62284169,99.159258
Slovenia,SVN,2011Q2,-0.451174222,9200.8,38716.9,96.66,1.4116307667,-0.26813918000000003,98.980938
South Korea,KOR,2011Q2,0.434067299,358455700,1315113400,94.52786,3.4633333333,5.3727506,82.689728
Spain,ESP,2011Q2,-0.258707723,273834,1160535,97.11108,1.4116307667,-17.172528,100.762412
Sweden,SWE,2011Q2,0.459093466,924748,3599783,99.34072,1.8533333333,1.5756655,104.271664
Switzerland,CHE,2011Q2,0.794929843,162013.9,411247.3,102.6783,0.1203212082,6.475747,86.73643200000001
Turkey,TUR,2011Q2,1.935128778,345629.1,1461875.3,72.17606,NA,-27.565556,134.98807
USMCA,USMCA,2011Q2,0.601829,NA,NA,NA,NA,NA,NA
United Kingdom,GBR,2011Q2,-0.047982529,407026,1914497,93.5,0.823173333333333,-39.57058,83.324486
United States,USA,2011Q2,0.676582293,3893028,11944269.5,95.23452,0.22,-182.475,76.878532
Australia,AUS,2011Q3,1.393824786,373550,1072465.9,NA,4.8766666667,10.458196,111.128232
Austria,AUT,2011Q3,0.55407839,77514.2,308907.8,93.89263,1.5620535,-3.733688,100.116556
Belgium,BEL,2011Q3,0.285832669,95030.2,382637.2,95.79545,1.5620535,1.1769441,100.81939
Canada,CAN,2011Q3,1.368249361,461083,1873387,95.28575,0.8896666667,2.18491947,110.338026
Chile,CHL,2011Q3,0.641388864,28904550.7,86209784.8,87.88327,5.3966666667,2.1325881,NA
Colombia,COL,2011Q3,2.028644796,158286785.7,483650845.7,88.39126,4.4366666667,0.314349,NA
Costa Rica,CRI,2011Q3,0.23400981,5469473.4,18100602.2,86.83063,NA,-2.8756953000000003,NA
Czechia,CZE,2011Q3,-0.021137113,1026121,3864979,94.7,1.184168392,2.6569163,111.864448
Denmark,DNK,2011Q3,-1.289492443,458384.1,1813254,96.3,1.5677404333,3.3569602,100.589174
EA20,EA20,2011Q3,0.01743,2467796.1,10368381.3,95.52,1.5620535,NA,NA
Estonia,EST,2011Q3,1.309668476,4252.6,15396.6,95.31215,1.5620535,-0.14464514,98.557206
European Union,EU27,2011Q3,0.08637,2839520.5,11876002.2,96.14,NA,2.4330729,102.70756333333334
Finland,FIN,2011Q3,0.122640107,48933,202899,95.6426,1.5620535,-0.7030646,99.8573
France,FRA,2011Q3,0.312684112,515273.4,2166977.2,96.91,1.5620535,-32.057328999999996,101.03048
G20,G20,2011Q3,0.73909,NA,NA,90.03436,NA,NA,NA
G7,G7,2011Q3,0.45676,NA,NA,95.76395,NA,-215.92388,NA
Germany,DEU,2011Q3,0.540774374,689503,2800307,95.62437,1.5620535,52.97268,100.833344
Greece,GRC,2011Q3,-2.190527588,50690,258037.9,103.7233,1.5620535,-8.494818,99.373882
Hungary,HUN,2011Q3,0.115043333,7285434.6,28846374,93.11621,6.68475,2.7276679,112.41239
Iceland,ISL,2011Q3,1.722381433,468564.5,1842932.5,89.54885,4.2766666667,0.2134202,NA
