Pays,iso3,date,indicator,value
Canada,CAN,1977-Q4,exchange_rate_lcu_per_usd,1.06344161083333
Chile,CHL,1977-Q4,exchange_rate_lcu_per_usd,21.5358333333333
Colombia,COL,1977-Q4,exchange_rate_lcu_per_usd,36.7741666666666
Costa Rica,CRI,1977-Q4,exchange_rate_lcu_per_usd,8.569999999
Denmark,DNK,1977-Q4,exchange_rate_lcu_per_usd,6.00319166566666
Finland,FIN,1977-Q4,exchange_rate_lcu_per_usd,0.677699233886741
France,FRA,1977-Q4,exchange_rate_lcu_per_usd,0.747788852399192
Germany,DEU,1977-Q4,exchange_rate_lcu_per_usd,1.18731348451382
Greece,GRC,1977-Q4,exchange_rate_lcu_per_usd,0.108109806795794
Hungary,HUN,1977-Q4,exchange_rate_lcu_per_usd,40.960749999
Iceland,ISL,1977-Q4,exchange_rate_lcu_per_usd,1.98869999967762
Ireland,IRL,1977-Q4,exchange_rate_lcu_per_usd,0.727905286427516
Israel,ISR,1977-Q4,exchange_rate_lcu_per_usd,0.001044545798963
Italy,ITA,1977-Q4,exchange_rate_lcu_per_usd,0.455715542424998
Japan,JPN,1977-Q4,exchange_rate_lcu_per_usd,268.509999999333
Luxembourg,LUX,1977-Q4,exchange_rate_lcu_per_usd,0.888518563481813
Mexico,MEX,1977-Q4,exchange_rate_lcu_per_usd,0.02257286666575
Netherlands,NLD,1977-Q4,exchange_rate_lcu_per_usd,1.11369009492326
New Zealand,NZL,1977-Q4,exchange_rate_lcu_per_usd,1.03031165084621
Norway,NOR,1977-Q4,exchange_rate_lcu_per_usd,5.323499999
Poland,POL,1977-Q4,exchange_rate_lcu_per_usd,3.32e-4
Portugal,PRT,1977-Q4,exchange_rate_lcu_per_usd,0.190924621656807
South Korea,KOR,1977-Q4,exchange_rate_lcu_per_usd,484
Spain,ESP,1977-Q4,exchange_rate_lcu_per_usd,0.456539813039659
Sweden,SWE,1977-Q4,exchange_rate_lcu_per_usd,4.48164166566666
Switzerland,CHE,1977-Q4,exchange_rate_lcu_per_usd,2.40352499933333
Turkey,TUR,1977-Q4,exchange_rate_lcu_per_usd,1.8002249999e-5
United Kingdom,GBR,1977-Q4,exchange_rate_lcu_per_usd,0.573271999
United States,USA,1977-Q4,exchange_rate_lcu_per_usd,1
Australia,AUS,1978-Q4,exchange_rate_lcu_per_usd,0.873659249
Austria,AUT,1978-Q4,exchange_rate_lcu_per_usd,1.05533067344099
Belgium,BEL,1978-Q4,exchange_rate_lcu_per_usd,0.780668353970469
Canada,CAN,1978-Q4,exchange_rate_lcu_per_usd,1.14065917075
Chile,CHL,1978-Q4,exchange_rate_lcu_per_usd,31.6558333333333
Colombia,COL,1978-Q4,exchange_rate_lcu_per_usd,39.095
Costa Rica,CRI,1978-Q4,exchange_rate_lcu_per_usd,8.569999999
